37.8152529,-78.9905415
37.026841,-79.598756
42.07405,-79.24018
42.0210275,-78.1148768
38.9111437,-84.6795914
39.504218,-79.81582
38.971978,-82.979505
40.0352404,-80.5603298
39.7705106,-78.1727098
36.854176,-80.052369
38.700842,-83.0625881
40.4259266,-79.0899448
38.705994,-84.6615923
37.5455128,-82.5528733
37.960092,-82.090716
39.7389542,-78.3239983
36.5947744,-77.8255039
41.2773569,-79.396096
36.5527238,-76.8868518
40.033388,-80.600301
41.3105677,-79.9623705
39.7673334,-80.3925884
36.9844126,-82.3900194
36.9996475,-80.1828386
38.9298426,-84.1028271
40.1229879,-81.9616219
42.489291,-77.370599
40.5701261,-77.7441729
37.3759548,-82.8336936
38.373518,-81.562668
38.967532,-78.215751
38.7560339,-82.3064567
36.628147,-81.0113609
39.929221,-79.236991
37.6722775,-84.7879684
38.1615759,-82.436604
37.947294,-80.150137
37.7238726,-84.7359872
39.221894,-83.949124
39.8353794,-81.8999877
39.96895,-81.439221
38.939579,-83.972599
39.6159098,-83.5041794
38.459629,-80.366861
39.5765249,-83.1375769
40.4887439,-81.977294
40.4233683,-81.2811843
42.2493752,-77.9876115
36.7590423,-82.1815114
37.203351,-78.829937
40.274957,-81.750048
39.3472498,-82.8163354
39.820758,-82.670202
37.1864627,-79.5561295
38.0459494,-79.8651388
37.1810588,-83.4251312
43.000502,-77.861141
38.136596,-78.5823829
43.0690605,-77.8598228
40.0393864,-79.5036142
37.9508663,-78.2817834
36.500645,-78.712979
41.593844,-78.57017
40.1215611,-76.5146558
37.117044,-79.199681
38.0572159,-81.307955
38.199096,-84.373362
38.4860677,-82.3880092
41.8301844,-79.6111392
41.0092862,-81.1953107
38.3920697,-81.3594229
39.046876,-83.297402
36.855806,-79.208485
37.008873,-81.781307
40.883977,-78.9734446
40.735498,-79.577532
37.5464849,-76.527177
36.6044592,-76.3815443
37.7104639,-79.0918729
40.648563,-77.871301
37.2627894,-82.6851204
38.8785314,-78.6215405
40.585006,-76.628637
41.2854417,-79.7896484
37.5697778,-82.8260464
36.7074467,-81.0837168
37.3019587,-81.3401961
38.138067,-81.018969
41.5131256,-79.9240652
42.336169,-78.869872
42.2716061,-77.5724934
39.746662,-80.4962046
38.0840882,-76.6359826
36.54846,-79.245636
38.8209449,-83.383294
40.6981019,-73.9926996
40.6981019,-73.9926996
42.2761921,-83.7413068
40.6981019,-73.9926996
40.6981019,-73.9926996
29.4752576,-98.5402292
40.3491227,-74.6604855
40.7050024,-74.0100918
40.7050024,-74.0100918
40.7050024,-74.0100918
40.7050024,-74.0100918
40.7050024,-74.0100918
40.7050024,-74.0100918
34.191349,-79.4004701
30.2169164,-95.8803791
40.6777804,-73.9536637
40.7050024,-74.0100918
30.2169164,-95.8803791
40.6777804,-73.9536637
40.7050024,-74.0100918
30.2169164,-95.8803791
40.6777804,-73.9536637
40.6777804,-73.9536637
40.7050024,-74.0100918
30.2169164,-95.8803791
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.7050024,-74.0100918
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
30.2169164,-95.8803791
40.6777804,-73.9536637
30.2169164,-95.8803791
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
40.349575,-74.6525274
