4.248929100000000147e+01,-7.737059899999999857e+01,8.000000000000000000e+01
4.234290409999999838e+01,-7.110221579999999619e+01,8.000000000000000000e+01
4.233882129999999933e+01,-7.107032460000000640e+01,8.000000000000000000e+01
4.242695340000000215e+01,-7.107779240000000698e+01,8.000000000000000000e+01
2.978235090000000085e+01,-9.543653550000000507e+01,8.000000000000000000e+01
4.254391110000000253e+01,-7.104813029999999685e+01,8.000000000000000000e+01
4.234862050000000266e+01,-8.584991519999999809e+01,8.000000000000000000e+01
4.234290409999999838e+01,-7.110221579999999619e+01,8.000000000000000000e+01
4.239356920000000173e+01,-7.121994309999999473e+01,8.000000000000000000e+01
4.242695340000000215e+01,-7.107779240000000698e+01,8.000000000000000000e+01
4.234600749999999891e+01,-7.114613180000000625e+01,8.000000000000000000e+01
4.237128030000000223e+01,-8.838954660000000274e+01,8.000000000000000000e+01
4.248592709999999784e+01,-8.290362550000000397e+01,8.000000000000000000e+01
2.974992029999999943e+01,-9.548264880000000687e+01,8.000000000000000000e+01
4.248592709999999784e+01,-8.290362550000000397e+01,8.000000000000000000e+01
4.253814750000000089e+01,-7.119436279999999329e+01,8.000000000000000000e+01
4.235547139999999899e+01,-7.106052230000000236e+01,8.000000000000000000e+01
3.623322569999999843e+01,-1.151982703999999984e+02,8.000000000000000000e+01
2.989568360000000169e+01,-8.991848969999999497e+01,8.000000000000000000e+01
3.608673780000000164e+01,-8.032280980000000170e+01,8.000000000000000000e+01
4.242374010000000339e+01,-7.113242859999999723e+01,8.000000000000000000e+01
3.609361320000000006e+01,-8.037604419999999550e+01,8.000000000000000000e+01
2.974192980000000119e+01,-9.542115630000000692e+01,8.000000000000000000e+01
4.235547139999999899e+01,-7.106052230000000236e+01,8.000000000000000000e+01
3.601946250000000305e+01,-8.648889409999999600e+01,8.000000000000000000e+01
4.231874789999999820e+01,-8.335708219999999358e+01,8.000000000000000000e+01
4.241535950000000099e+01,-8.804946060000000330e+01,8.000000000000000000e+01
4.244828329999999994e+01,-8.340915959999999529e+01,8.000000000000000000e+01
4.242838439999999878e+01,-7.325922049999999786e+01,8.000000000000000000e+01
4.233882129999999933e+01,-7.107032460000000640e+01,8.000000000000000000e+01
2.974992029999999943e+01,-9.548264880000000687e+01,8.000000000000000000e+01
4.233716830000000186e+01,-8.352516839999999831e+01,8.000000000000000000e+01
4.238085730000000240e+01,-7.116322689999999795e+01,8.000000000000000000e+01
2.996560149999999823e+01,-9.008719569999999521e+01,8.000000000000000000e+01
4.233882129999999933e+01,-7.107032460000000640e+01,8.000000000000000000e+01
4.242181980000000152e+01,-8.303354040000000680e+01,8.000000000000000000e+01
4.241404899999999856e+01,-7.101141490000000545e+01,8.000000000000000000e+01
4.246641180000000304e+01,-7.113600649999999348e+01,8.000000000000000000e+01
4.252868639999999800e+01,-8.335780139999999960e+01,8.000000000000000000e+01
3.608673780000000164e+01,-8.032280980000000170e+01,8.000000000000000000e+01
3.608673780000000164e+01,-8.032280980000000170e+01,8.000000000000000000e+01
4.234466749999999990e+01,-8.314944280000000276e+01,8.000000000000000000e+01
2.984531649999999914e+01,-9.011509859999999605e+01,8.000000000000000000e+01
4.234600749999999891e+01,-7.114613180000000625e+01,8.000000000000000000e+01
4.234600749999999891e+01,-7.114613180000000625e+01,8.000000000000000000e+01
4.247864020000000096e+01,-8.350870360000000403e+01,8.000000000000000000e+01
4.248769589999999852e+01,-8.324495079999999803e+01,8.000000000000000000e+01
4.242695340000000215e+01,-7.107779240000000698e+01,8.000000000000000000e+01
2.976866300000000010e+01,-9.538751940000000218e+01,8.000000000000000000e+01
4.246130089999999768e+01,-7.117122329999999408e+01,8.000000000000000000e+01
4.237128030000000223e+01,-8.838954660000000274e+01,8.000000000000000000e+01
3.614305060000000225e+01,-8.551753089999999702e+01,8.000000000000000000e+01
2.974498480000000100e+01,-9.548257089999999891e+01,8.000000000000000000e+01
4.235547139999999899e+01,-7.106052230000000236e+01,8.000000000000000000e+01
3.617806590000000000e+01,-8.244236150000000407e+01,8.000000000000000000e+01
4.246130089999999768e+01,-7.117122329999999408e+01,8.000000000000000000e+01
2.983439089999999894e+01,-9.537577539999999487e+01,8.000000000000000000e+01
4.235777559999999653e+01,-7.107029500000000155e+01,8.000000000000000000e+01
4.238653870000000268e+01,-8.330845619999999485e+01,8.000000000000000000e+01
3.609260570000000001e+01,-7.977597149999999715e+01,8.000000000000000000e+01
4.248592709999999784e+01,-8.290362550000000397e+01,8.000000000000000000e+01
2.980240919999999960e+01,-8.133076769999999556e+01,8.000000000000000000e+01
4.233050000000000068e+01,-8.349133799999999894e+01,8.000000000000000000e+01
4.244557600000000264e+01,-7.118339299999999525e+01,8.000000000000000000e+01
4.242695340000000215e+01,-7.107779240000000698e+01,8.000000000000000000e+01
4.249770939999999797e+01,-8.325480919999999685e+01,8.000000000000000000e+01
4.246389099999999672e+01,-8.349677599999999700e+01,8.000000000000000000e+01
2.995631979999999928e+01,-9.013105529999999987e+01,8.000000000000000000e+01
4.234453779999999767e+01,-8.315509230000000684e+01,8.000000000000000000e+01
3.616599469999999883e+01,-1.203546125999999958e+02,8.000000000000000000e+01
4.254180099999999953e+01,-7.088627889999999354e+01,8.000000000000000000e+01
4.235028890000000246e+01,-8.794284199999999885e+01,8.000000000000000000e+01
4.235547139999999899e+01,-7.106052230000000236e+01,8.000000000000000000e+01
4.237829399999999680e+01,-8.834272029999999631e+01,8.000000000000000000e+01
2.975256110000000120e+01,-9.537350030000000345e+01,8.000000000000000000e+01
4.234366519999999667e+01,-8.319627250000000629e+01,8.000000000000000000e+01
4.239136880000000218e+01,-7.111501909999999782e+01,8.000000000000000000e+01
2.974202470000000176e+01,-9.538185740000000123e+01,8.000000000000000000e+01
4.235290669999999835e+01,-8.829658809999999391e+01,8.000000000000000000e+01
3.609361320000000006e+01,-8.037604419999999550e+01,8.000000000000000000e+01
3.996894999999999953e+01,-8.143922100000000341e+01,2.500000000000000000e+01
3.996002980000000093e+01,-7.526362960000000157e+01,2.500000000000000000e+01
3.995385550000000308e+01,-7.522008680000000425e+01,2.500000000000000000e+01
3.995576599999999701e+01,-7.515904849999999726e+01,2.500000000000000000e+01
3.995385550000000308e+01,-7.522008680000000425e+01,2.500000000000000000e+01
3.995966159999999689e+01,-7.524740319999999372e+01,2.500000000000000000e+01
3.995385550000000308e+01,-7.522008680000000425e+01,2.500000000000000000e+01
3.995442390000000188e+01,-7.516321870000000160e+01,2.500000000000000000e+01
3.995385550000000308e+01,-7.522008680000000425e+01,2.500000000000000000e+01
3.995576599999999701e+01,-7.515904849999999726e+01,2.500000000000000000e+01
3.995385550000000308e+01,-7.522008680000000425e+01,2.500000000000000000e+01
3.993326040000000177e+01,-7.519974489999999889e+01,2.500000000000000000e+01
3.994808069999999844e+01,-7.516338770000000125e+01,2.500000000000000000e+01
3.993326040000000177e+01,-7.519974489999999889e+01,2.500000000000000000e+01
3.995385550000000308e+01,-7.522008680000000425e+01,2.500000000000000000e+01
3.995096629999999749e+01,-7.516305289999999673e+01,2.500000000000000000e+01
3.995442390000000188e+01,-7.516321870000000160e+01,2.500000000000000000e+01
3.997031859999999881e+01,-7.516055310000000134e+01,2.500000000000000000e+01
3.995576599999999701e+01,-7.515904849999999726e+01,2.500000000000000000e+01
3.995098310000000197e+01,-7.517724839999999631e+01,2.500000000000000000e+01
3.997031859999999881e+01,-7.516055310000000134e+01,2.500000000000000000e+01
3.995576599999999701e+01,-7.515904849999999726e+01,2.500000000000000000e+01
3.995966159999999689e+01,-7.524740319999999372e+01,2.500000000000000000e+01
3.995576599999999701e+01,-7.515904849999999726e+01,2.500000000000000000e+01
3.997010639999999881e+01,-7.517801380000000222e+01,2.500000000000000000e+01
4.224937520000000291e+01,-7.798761149999999986e+01,3.000000000000000000e+00
3.596346510000000052e+01,-7.784547560000000033e+01,3.000000000000000000e+00
4.852562089999999984e+01,-1.219366507999999953e+02,3.000000000000000000e+00
3.904687599999999748e+01,-8.329740200000000527e+01,5.000000000000000000e+00
4.577367859999999666e+01,-9.279895319999999970e+01,5.000000000000000000e+00
2.694230029999999942e+01,-8.020621610000000601e+01,5.000000000000000000e+00
3.950403930000000230e+01,-8.016760949999999752e+01,5.000000000000000000e+00
3.903631469999999837e+01,-8.338339019999999380e+01,5.000000000000000000e+00
4.227160609999999963e+01,-7.757249339999999904e+01,2.700000000000000000e+01
4.227619210000000294e+01,-8.374130680000000382e+01,2.700000000000000000e+01
4.226029530000000278e+01,-7.104750819999999578e+01,2.700000000000000000e+01
4.228300879999999751e+01,-8.373975470000000598e+01,2.700000000000000000e+01
4.224119410000000130e+01,-8.342462949999999466e+01,2.700000000000000000e+01
4.228646909999999792e+01,-8.319919380000000331e+01,2.700000000000000000e+01
4.226861279999999965e+01,-8.359548870000000420e+01,2.700000000000000000e+01
4.228221529999999717e+01,-7.134629669999999635e+01,2.700000000000000000e+01
4.226029530000000278e+01,-7.104750819999999578e+01,2.700000000000000000e+01
4.852676850000000286e+01,-1.214385091000000045e+02,2.700000000000000000e+01
3.628045900000000046e+01,-7.996534789999999759e+01,2.700000000000000000e+01
4.227615589999999912e+01,-7.103633200000000159e+01,2.700000000000000000e+01
4.227410720000000310e+01,-8.319673140000000444e+01,2.700000000000000000e+01
4.228771869999999922e+01,-8.374352559999999812e+01,2.700000000000000000e+01
4.227131690000000219e+01,-7.107372270000000469e+01,2.700000000000000000e+01
4.228771869999999922e+01,-8.374352559999999812e+01,2.700000000000000000e+01
4.227909629999999908e+01,-8.337550330000000542e+01,2.700000000000000000e+01
4.228300879999999751e+01,-8.373975470000000598e+01,2.700000000000000000e+01
4.230214480000000066e+01,-7.128846099999999808e+01,2.700000000000000000e+01
4.225101039999999841e+01,-8.339070069999999646e+01,2.700000000000000000e+01
